CPZ1,CXyz Battleship Cherry Blossom (V.2 - Collectors Rare)
CPZ1,CXyz Coach Lord Ultimatrainer
CPZ1,CXyz Comics Hero Legend Arthur (V.1 - Super Rare)
CPZ1,CXyz Comics Hero Legend Arthur (V.2 - Collectors Rare)
CPZ1,CXyz Mechquipped Djinn Angeneral
MAMA,Cyber Revsystem
MGED,Cynet Mining
SDCS,Cyber Dragon Herz
GEIM,Cyberse Gadget
SDCS,Cyber Emergency
GEIM,Cyber Angel Benten
SDCS,Cyber Dragon
GEIM,Cyber Emergency
SDCS,Cyber Dragon Nachster
SDCS,Cyber End Dragon
MGED,Cyberse Gadget
SDCS,Cybernetic Horizon
SDCS,Cyberdark End Dragon
LART,Cyber Angel Benten
SDCS,Cyberdark Realm
SDCS,Cyber Dragon Vier
OP16,Cyber-Stein
SDCS,Cyber Dragon Core
LDS2,Cyber Dragon Sieger
SDCS,Cyberdark Chimera
SDAZ,Dark Ruler No More
MP22,Dark Ruler No More
SR13,Danger! Bigfoot!
MGED,Danger! Nessie!
LEDD,Dark Magician
MAMA,Dark Calling
SR13,Danger! Mothman!
BLAR,"Dark Armed, the Dragon of Annihilation"
SR13,Danger! Thunderbird!
GFP2,Dark Magician the Dragon Knight
SDCH,Dark Ruler No More
SR13,Dark World Accession
SR13,Dark World Dealings
SR13,Danger!? Tsuchinoko?
LEHD,Dark Hole (V.1 - Ultra Rare)
MAMA,"Dakki, the Graceful Mayakashi"
DUOV,Daigusto Emeral
TN19,Dark Ruler No More
SR13,Dark World Archives
MP22,Dark Honest
PHSW,D-Boyz
LEHD,D Cubed
DESO,D Cubed
SGX1,D - Counter
SGX1,D - Chain
POTD,D - Chain (V.2 - Ultimate Rare)
DP05,D - Chain
POTD,D - Chain (V.1 - Rare)
DP05,D - Counter
LCGX,D - Counter
LCGX,D - Chain
SPDS,D Cubed (V.1 - Common)
SPDS,D Cubed (V.2 - Parallel Rare)
BLCR,D.D. Crow
MP22,D/D/D Supersight King Zero Maxwell
MAMA,D/D Savant Kepler
BACH,D/D Gryphon
BACH,D/D/D Deviser King Deus Machinex
GFP2,D/D/D Duo-Dawn King Kali Yuga
DUOV,D/D/D Abyss King Gilgamesh
GFP2,D/D/D Destiny King Zero Laplace
GFP2,D/D Swirl Slime
MACR,D/D/D Stone King Darius
GFP2,D/D Savant Copernicus
DUDE,D.D. Crow
GFP2,D/D/D Vice King Requiem
SDPD,D/D Orthros
OP19,D/D/D Flame King Genghis
GFP2,D/D Necro Slime
MAGO,D.D. Warrior Lady
SGX1,D.D. Warrior Lady (V.2 - Secret Rare)
BACH,D/D/D Headhunt
SDPD,D/D/D Wave King Caesar
MP22,Despian Quaeritis
DABL,Destructive Daruma Karma Cannon
OP19,Destrudo the Lost Dragon's Frisson
GFP2,Despian Tragedy
MP22,Despian Tragedy
DUDE,Denko Sekka
MP22,Destiny HERO - Destroyer Phoenix Enforcer
MP22,Despian Proskenion
CIBR,Destrudo the Lost Dragon's Frisson
MGED,Deep Sea Diva
SR13,Deck Devastation Virus
DAMA,Despian Tragedy
BLLR,Denko Sekka
GFP2,Decode Talker Heatsoul
DAMA,Despian Proskenion
GFP2,"Despia, Theater of the Branded"
MP22,Despian Comedy
BROL,Detonate
DAMA,"Despia, Theater of the Branded"
MYFI,Debris Dragon
BROL,D - Force
DESO,D-Fusion
LODT,D - Fortune
LEHD,D-Fusion
LODT,D - Formation
LCGX,D - Formation
LCGX,D - Fortune
AC01,D - Force (V.1 - Super Rare)
AC01,D - Force (V.2 - Collectors Rare)
SPDS,D-Fusion
BACH,"Dharc the Dark Charmer, Gloomy (V.1 - Super Rare)"
DASA,Dhampir Vampire Sheridan
TDGS,Dharc the Dark Charmer
MP19,Dhampir Vampire Sheridan
SDK,D. Human (V.1 - Common)
BOSH,Dharma-Eye Magician
PEVO,Dharma-Eye Magician
SDK,D. Human (V.2 - Common)
BACH-JP,"Dharc the Dark Charmer, Gloomy (V.1 - Super Rare)"
BACH,"Dharc the Dark Charmer, Gloomy (V.2 - Starlight Rare)"
TP2,Dharma Cannon
MIK,D. Human
DDK,D. Human (V.1 - Common)
DBDS,Dhampir Vampire Sheridan (V.1 - Ultra Rare)
DBDS,Dhampir Vampire Sheridan (V.2 - Secret Rare)
SUB1,Dhampir Vampire Sheridan
OP13,Dharc the Dark Charmer
BACH-JP,"Dharc the Dark Charmer, Gloomy (V.2 - Secret Rare)"
BACH-JP,"Dharc the Dark Charmer, Gloomy (V.3 - Starlight Rare)"
SD31,Dharma-Eye Magician
PHHY,Diabolantis the Menacing Mantis
SDCB,Dimension Shifter
MP22,Diviner of the Herald
SDAZ,Dimensional Barrier
PHHY,Dimensional Allotrope Varis
MP21,Divine Arsenal AA-ZEUS - Sky Thunder
MP22,Dimension Shifter
DUDE,Dimensional Barrier
SDCH,Dimensional Barrier
BACH,Dictator of D.
BLCR,Dimension Dice
DABL,"Dinomight Powerload, the Dracoslayer"
MP17,Dimensional Barrier
ANGU,Dinowrestler Pankratops (V.1 - Rare)
SDDE,Dimensional Fissure
TN19,Dimension Shifter
BLCR,Dice Dungeon
DUDE,Dinowrestler Pankratops
DUOV,"Dingirsu, the Orcust of the Evening Star"
DUDE,Different Dimension Ground
THSF,Djinn Releaser of Rituals
SBAD,Djinn Disserere of Rituals
DUEA,Djinn Demolisher of Rituals
THSF,Djinn Prognosticator of Rituals
THSF,Djinn Cursenchanter of Rituals
THSF,Djinn Presider of Rituals
SOVR,Djinn Releaser of Rituals
THSF,Djinn Disserere of Rituals
ABPF,Djinn Prognosticator of Rituals
SOVR,Djinn Presider of Rituals
ABPF,Djinn Cursenchanter of Rituals
STP4,Djinn Disserere of Rituals
MP15,Djinn Demolisher of Rituals
ABPF,Djinn Disserere of Rituals
SS04,Djinn Disserere of Rituals
SS04,Djinn Prognosticator of Rituals
AP07,Djinn Demolisher of Rituals
DUEA-JP,Djinn Demolisher of Rituals
RIRA,DMZ Dragon
RIRA-JP,DMZ Dragon
PSV,DNA Surgery (V.2 - Common)
PSV,DNA Surgery (V.1 - Common)
DB1,DNA Surgery
DR2,DNA Transplant
IOC,DNA Transplant (V.1 - Common)
CSOC,DNA Checkup
LCYW,DNA Surgery
SDP-F,DNA Surgery
LCYW,DNA Transplant
SDF,DNA Surgery
DL18,DNA Surgery (V.1 - Rare)
IOC,DNA Transplant (V.2 - Common)
PSV,DNA Surgery (V.3 - Common)
DL18,DNA Surgery (V.2 - Rare)
DL18,DNA Surgery (V.3 - Rare)
DL18,DNA Surgery (V.4 - Rare)
PHHY,Dogmatikamatrix
PHHY,Dogmatika Alba Zoa
DABL,"Donner, Dagger Fur Hire"
LIOV,Dogmatikalamity
DUOV,Double Evolution Pill
BACH,Dogmatikamacabre
ROTD,Dogmatika Punishment
BLCR,Doodle Beast - Stego
BLCR,Doodle Beast - Tyranno
BROL,Downerd Magician
MP21,"Dogmatika Ecclesia, the Virtuous"
BLCR,Doomkaiser Dragon
BLCR,Doodlebook - Uh uh uh!
MP21,Dogmatika Punishment
MP21,Dogmatika Maximus
DIFO,Dogmatikaturgy
GFP2,Doomking Balerdroch
SGX2,"Dogoran, the Mad Flame Kaiju (V.2 - Secret Rare)"
GFP2,Doppelwarrior
AMDE,Double-Edged Sword
TAMA,Droll & Lock Bird (V.1 - Rare)
MP22,Dramaturge of Despia
MP22,Drytron Mu Beta Fafnir
BLCR,Dream Shark
BLCR,Dragon Nails
BLCR,Dream Cicada
MAMA,Dragonecro Nethersoul Dragon
MP20,Draco Berserker of the Tenyi
GEIM,Drytron Alpha Thuban
EGO1,Drowning Mirror Force
MAMA,"Dracoback, the Rideable Dragon"
GFP2,Dramaturge of Despia
MAMA,Dragonmaid Changeover
GEIM,Drytron Fafnir
GEIM,Drytron Nova
MP21,Dragonmaid Sheou
MP21,Drytron Gamma Eltanin
MP21,Drytron Zeta Aldhibah
GRCR,"Dracoback, the Rideable Dragon"
BACH,Dragonbite
DP05,D - Shield
POTD,D - Spirit
DP05,D - Spirit
EOJ,D - Shield
LCGX,D - Shield
SGX1,D - Spirit
LCGX,D - Spirit
DR04,D - Shield
DANE,D-Tactics
LEHD,D - Time
DP05,D - Time
EOJ,D - Time (V.1 - Rare)
LCGX,D - Time
DR1,D. Tribe
PGD,D. Tribe
SKE,D. Tribe
EOJ,D - Time (V.2 - Ultimate Rare)
DANE-JP,D-Tactics
DR04,D - Time
TAMA,Duelist Alliance
MP22,Duel Tower
HAC1,Dust Tornado (V.1 - Common)
CRMS,Dupe Frog
SDFC,Dupe Frog
PHRA,Dual Avatar Fists - Yuhi
GRCR,"Dunnell, the Noble Arms of Light"
PHRA,Dual Avatar Feet - Kokoku
OP14,Dual Avatar Spirit Token
MVP1,Duza the Meteor Cubic Vessel (V.1 - Gold Secret Rare)
BLRR,Duelist Alliance
PHRA,Dual Avatar - Empowered Kon-Gyo
BLVO,Dual Avatar - Empowered Mitsu-Jaku
YS14,Dust Tornado
PHRA,Dual Avatar Defeating Evil
PHRA,Dual Avatar Feet - Armored Un-Gyo
MVP1,Duza the Meteor Cubic Vessel (V.3 - Ultra Rare)
YGLD,Duelist Kingdom
SDSB,Duelittle Chimera
PHRA,Dual Avatar Compact
LEHD,Dverg of the Nordic Alfar
OP18,Dverg of the Nordic Alfar
STOR,Dverg of the Nordic Alfar
LC5D,Dverg of the Nordic Alfar
TOCH,Dwarf Star Dragon Planeter
SR08,Dwimmered Path
FOTB,Dweller in the Depths
RIRA,Dwimmered Glimmer
MP20,Dwimmered Glimmer
SBAD,Dweller in the Depths
MP17,Dwarf Star Dragon Planeter
SHVI,Dwarf Star Dragon Planeter
BP03,Dweller in the Depths (V.1 - Common)
BP03,Dweller in the Depths (V.2 - Shatterfoil)
CORE-JP,Dwarf Star Dragon Planeter
RIRA-JP,Dwimmered Glimmer
DR01,Dwimmered Path
SR08-JP,Dwimmered Path
PHHY,Dyna Mondo
BLCR,Dyna Tank
BLCR,Dyna Base
DASA,"Dyna, Hero Fur Hire"
PGLD,Dynatherium
INOV,Dystopia the Despondent
MP19,"Dyna, Hero Fur Hire"
PHHY-JP,Dyna Mondo
AC02,Dyna Tank (V.2 - Collectors Rare)
JUMP,Dystopia the Despondent
AC02,Dyna Base (V.1 - Common)
AC02,Dyna Base (V.2 - Parallel Rare)
DBDS,"Dyna, Hero Fur Hire (V.1 - Common)"
DBDS,"Dyna, Hero Fur Hire (V.2 - Parallel Rare)"
AC02,Dyna Tank (V.1 - Ultra Rare)
DBMF,Dynatherium (V.2 - Parallel Rare)
DBMF,Dynatherium (V.1 - Common)
PP16,Dynatherium (V.1 - Common)
PP16,Dynatherium (V.2 - Secret Rare)
JOTL,DZW - Chimera Clad
POTE,"Eanoc, Sentry of the Ghoti"
MP22,Earth Chant
MAGO,Eater of Millions
LDS3,Earthbound Geoglyph
LDS3,Earthbound Greater Linewalker
RATE,Eater of Millions
BLRR,Eater of Millions
LDS3,Earthbound Immortal Chacu Challhua
LDS3,Earthbound Immortal Uru
LDS3,Earthbound Immortal Cusillu
LDS3,Earthbound Whirlwind
LDS3,Earthbound Immortal Ccapac Apu
LDS3,Earthbound Immortal Ccarayhua
LDS3,Earthbound Linewalker
LDS3,Earthbound Immortal Wiraqocha Rasca
LDS3,Earthbound Immortal Aslla piscu (V.3 - Ultra Rare)
IGAS,Earth Golem @Ignister
LDS3,Earthbound Immortal Aslla piscu (V.1 - Ultra Rare)
LDS3,Earthbound Immortal Aslla piscu (V.2 - Ultra Rare)
WSUP,Earthshattering Event
LDS3,Ebon High Magician
LDS3,Ebon Illusion Magician (V.2 - Ultra Rare)
LDS3,Ebon Illusion Magician (V.1 - Ultra Rare)
LDS3,Ebon Illusion Magician (V.3 - Ultra Rare)
TDIL,Ebon High Magician
CT13,Ebon High Magician
SD6,Ebon Magician Curran
SHVI,Ebon Illusion Magician
CRV,Ebon Magician Curran
CRMS,Ebon Arrow
DP11,Ebon Arrow
CPF1,Ebon Illusion Magician (V.2 - Collectors Rare)
DR04,Ebon Magician Curran
TDIL-JP,Ebon High Magician (V.3 - Ultimate Rare)
TDIL-JP,Ebon High Magician (V.2 - Secret Rare)
TDIL-JP,Ebon High Magician (V.1 - Ultra Rare)
JUMP,Ebon Illusion Magician
CPF1,Ebon Illusion Magician (V.1 - Super Rare)
BROL,Ecole de Zone
SDAZ,Ecclesia the Exiled
SDDC,Eclipse Wyvern
DP09,Eccentric Boy
YGLD,Ectoplasmer
SR02,Eclipse Wyvern
PGLD,Eclipse Wyvern
SD7,Ectoplasmer
SOD,Ectoplasmer (V.1 - Super Rare)
SECE,Echo Oscillation
REDU,"Eco, Mystical Spirit of the Forest"
LEDD,Echo Oscillation
DR3,Ectoplasmer
MP15,Echo Oscillation
PEVO,Echo Oscillation
SBLS,Ectoplasmic Fortification! (Skill)
SOD,Ectoplasmer (V.2 - Ultimate Rare)
LCYW,Ectoplasmer
SD43,Ecclesia the Exiled (V.2 - Token)
OP17,"Eco, Mystical Spirit of the Forest"
BLCR,Edge Imp Chain
BROL,Edea the Heavenly Squire
ROTD,Edge Imp Scythe
CROS,Edge Imp Chain
FUEN,Edge Imp Chain
FUEN,Edge Imp Sabres
LART,Edge Imp Sabres
MP22,Eda the Sun Magician
SR01,Edea the Heavenly Squire
SOFU,Edge Imp Cotton Eater
LIOV,Eda the Sun Magician
MP16,Edge Imp Chain
CROS,Edge Imp Frightfuloid
CROS,Edge Imp Saw
NECH,Edge Imp Sabres (V.1 - Super Rare)
SAST,Edge of the Ring
DP03,Edge Hammer
CROS,Edge Imp Tomahawk
MP19,Edge Imp Cotton Eater
MP16,Edge Imp Saw
LDS3,E - Emergency Call
RYMP,E - Emergency Call
SDHS,E - Emergency Call
EOJ,E - Emergency Call
DP03,E - Emergency Call
LCGX,E - Emergency Call
PAC1,E - Emergency Call (V.1 - Parallel Rare)
PAC1,E - Emergency Call (V.2 - Secret Rare)
DR04,E - Emergency Call
PAC1,E - Emergency Call (V.3 - Starlight Rare)
19SP-JP5,E - Emergency Call (V.2 - Super Rare)
19SP-JP5,E - Emergency Call (V.1 - Common)
SD27,E - Emergency Call
SDAZ,Effect Veiler
DUDE,Effect Veiler
SDCH,Effect Veiler
SDPL,Effect Veiler
YS17,Effect Veiler
LEHD,Effect Veiler
ORCS,Effect Veiler
SDSE,Effect Veiler
DUSA,Effect Veiler
PGLD,Effect Veiler
DP10,Effect Veiler
NKRT,Effect Veiler
DREV,Effect Veiler (V.2 - Ultimate Rare)
DREV,Effect Veiler (V.1 - Ultra Rare)
LC5D,Effect Veiler
20AP-2,Effect Veiler
RC04,Effect Veiler (V.3 - Collectors Rare)
ETCO,Effect Veiler
SD43,Effect Veiler
SD39,Effect Veiler
LED7,Egyptian God Slime
YS18,Ego Boost
DREV,Egotistical Ape
RC04,Egyptian God Slime (V.1 - Super Rare)
YS12,Ego Boost
YS14,Ego Boost
YS13,Ego Boost
DP24,Egyptian God Slime (V.1 - Ultra Rare)
DP24,Egyptian God Slime (V.2 - Secret Rare)
BP01,Ego Boost (V.2 - Starfoil Rare)
SP13,Ego Boost (V.2 - Starfoil Rare)
BP02,Ego Boost (V.1 - Common)
RC04,Egyptian God Slime (V.2 - Secret Rare)
PHSW,Ego Boost
BP01,Ego Boost (V.1 - Common)
SP13,Ego Boost (V.1 - Common)
BP02,Ego Boost (V.2 - Mosaic Rare)
ST14,Ego Boost
RC04,Egyptian God Slime (V.3 - Collectors Rare)
RC04,Egyptian God Slime (V.4 - Ultimate Rare)
SR01,Ehther the Heavenly Monarch
CT08,"Ehren, Lightsworn Monk"
SDLI,"Ehren, Lightsworn Monk"
SR02,"Ehren, Lightsworn Monk"
LODT,"Ehren, Lightsworn Monk"
DT07,"Ehren, Lightsworn Monk"
WCS,E☆HERO Pit Boss
EP14,E☆HERO Pit Boss
SR02-JP,"Ehren, Lightsworn Monk"
DS14,"Ehren, Lightsworn Monk"
SR01-JP,Ehther the Heavenly Monarch
BROL,Eidos the Underworld Squire
SR01,Eidos the Underworld Squire
SDFC,Eisbahn
PHSW,Eisbahn
OP11,Eisbahn
SR01-JP,Eidos the Underworld Squire
POTE,Eka the Flame Buddy
LON,Ekibyo Drakmord (V.1 - Common)
SDWS,Ekibyo Drakmord
DB2,Ekibyo Drakmord
LDI,Ekibyo Drakmord
LON,Ekibyo Drakmord (V.2 - Common)
LON,Ekibyo Drakmord (V.3 - Common)
POTE-JP,Eka the Flame Buddy
LDC,Ekibyo Drakmord
MAMA,Elder Entity N'tss
POTE,Elemental HERO Spirit of Neos
MGED,Eldlich the Golden Lord
POTE,Elemental HERO Shining Neos Wingman
FUEN,Elemental HERO Prisma
MGED,Eldlixir of Scarlet Sanguine
LED9,Electric Jellyfish
SDSH,El Shaddoll Winda
GFP2,Elemental HERO Neos Kluger
BLHR,Elemental HERO Stratos
CT14,Elder Entity N'tss
SDHS,Elemental HERO Shadow Mist
MGED,Eldlixir of Black Awakening
LDS3,Elemental HERO Liquid Soldier
TOCH,Elemental HERO Solid Soldier
MP21,El Shaddoll Apkallone
DP03,Elemental HERO Aqua Neos
LDS3,Elemental HERO Sunrise
DUPO,Elemental HERO Neos
MGED,Elemental HERO Neos
GRCR,Emergency Teleport (V.1 - Rare)
BLCR,Emblem of the Plunder Patroll
GFTP,Emergency Teleport
POTE,Emperor Tanuki's Critter Count
MP22,E.M.R.
SBCB,Embodiment of Apophis
PGL3,Emergency Teleport
SDPD,Emergency Provisions
BLVO,E.M.R.
LC03,Emissary of Darkness Token
GRCR,Emergency Teleport (V.2 - Collectors Rare)
5DS2,Emergency Provisions
CP01,Emissary of the Afterlife
BLRR,Empty Machine
TDGS,Emergency Teleport (V.1 - Ultra Rare)
TDGS,Emergency Teleport (V.2 - Ultimate Rare)
MP20,Emperor Maju Garzett
HSRD,Emergency Teleport
SGX2,Emergeroid Call
SP1,Embodiment of Apophis
EGS1,Enemy Controller
BLCR,EN Shuffle
LCKC,Enemy Controller
HAC1,Enemy Controller (V.1 - Common)
POTE,EN - Engage Neo Space
SR08,"Endymion, the Mighty Master of Magic"
DIFO,Endless Engine Argyro System
POTE,EN Wave
LDK2,Enemy Controller
PGL2,Enemy Controller
SDBE,Enemy Controller
SR01,Enemy Controller
GEIM,"Endymion, the Magistus of Mastery"
TOCH,Envoy of Chaos
LART,Enchanting Fitting Room
SDKS,Enemy Controller
DPBC,Enemy Controller
GEIM,Engraver of the Mark
AST,Enemy Controller
HAC1,Enemy Controller (V.2 - Parallel Rare)
AMDE,Epurrely Beauty
AMDE,Epurrely Plump
AMDE,Epurrely Happiness
OP21,Epurrely Happiness
BACH,Epsilon The Magnet Warrior
BACH,"Epigonen, the Impersonation Invader"
BACH-JP,"Epigonen, the Impersonation Invader"
BACH-JP,Epsilon The Magnet Warrior
DBAD,Epurrely Beauty
DBAD,Epurrely Happiness (V.1 - Common)
DBAD,Epurrely Happiness (V.2 - Parallel Rare)
DBAD,Epurrely Plump
DP08,Equip Shot
TDGS,Equip Shot
MP21,"Eria the Water Charmer, Gentle"
LCKC,Eradicator Epidemic Virus
SR06,Eradicator Epidemic Virus
SDMP,Eradicator Epidemic Virus
MGED,"Eria the Water Charmer, Gentle"
SESL,Erica the Rikka Fairy
SDGU,Eradicator Epidemic Virus
TDGS,Eradicator Epidemic Virus
SR01,Erebus the Underworld Monarch
ETCO,"Eria the Water Charmer, Gentle (V.1 - Super Rare)"
SDCH,Eria the Water Charmer
FOTB,Eradicator Epidemic Virus
SS03,Eradicating Aerosol
GLD4,Eradicating Aerosol
TLM,Eria the Water Charmer
DT06,Eria the Water Charmer
ETCO-JP,"Eria the Water Charmer, Gentle (V.1 - Super Rare)"
ETCO-JP,"Eria the Water Charmer, Gentle (V.2 - Secret Rare)"
SR06-JP,Eradicator Epidemic Virus
SD29,Eradicator Epidemic Virus
MP20,Escape of the Unchained
CHIM,Escape of the Unchained
SR01,Escalation of the Monarchs
EXVC,Esper Girl
DESO,Escape from the Dark Dimension
PTDN,Escape from the Dark Dimension
SR01,Escher the Frost Vassal
PRIO,Escalation of the Monarchs
SDSA,Escape from the Dark Dimension
SDGU,Escape from the Dark Dimension
SDPD,Escape from the Dark Dimension
CORE,Escher the Frost Vassal
EXVC,ESP Amplifier
SDDC,Escape from the Dark Dimension
MP15,Escalation of the Monarchs
TU05,Escape from the Dark Dimension
SR01-JP,Escalation of the Monarchs
EP14,Escalation of the Monarchs
SD38,Escape from the Dark Dimension
SPDS,Escape from the Dark Dimension (V.2 - Parallel Rare)
DUPO,Eternal Soul
LDK2,Eternal Soul
TOCH,Eternal Chaos
LEDD,Eternal Soul
KICO,Eternal Bond
CYHO,Eternal Galaxy
SOFU,Eternal Galaxy
LEHD,Eternal Dread
EEN,Etoile Cyber
SGX1,Etoile Cyber
MP19,Eternal Galaxy
SDJ,Eternal Rest
DP05,Eternal Dread
DPDG,Etoile Cyber
SBSC,Eternal Rest
MRL,Eternal Rest (V.1 - Common)
15AX-Y,Eternal Soul (V.2 - Secret Rare)
DDJ,Eternal Rest
SRL,Eternal Rest (V.3 - Common)
MDM,Eternal Rest
EXFO,Euler's Circuit
EXFO-JP,Euler's Circuit
SDBT,Evenly Matched
PHHY,Evigishki Neremanas
PHHY,Evil Eyes Unleashed
BLCR,EvilTwin Lil-la
BLCR,EvilTwin Ki-sikil
MAMA,Evenly Matched
MP22,EvilTwin's Trouble Sunny
BLLR,Evilswarm Exciton Knight
MGED,Evolzar Dolkka
MGED,Evolzar Laggia
GEIM,EvilTwin Challenge
GEIM,EvilTwin GG EZ
GFTP,Evenly Matched
ORCS,Evolzar Solda (V.2 - Ultimate Rare)
GEIM,EvilTwin Present
CHIM,Evil Eye of Gorgoneio
ETCO,Evil Eye Reemergence
MP20,Evil Eye Domain - Pareidolia
INCH,Evil Eye of Selene
DUPO,Evenly Matched
AMDE,Expurrely Happiness (V.1 - Super Rare)
AMDE,Expurrely Noir (V.1 - Super Rare)
MGED,Exodia the Forbidden One
GRCR,Exosister Stella
POTE,Exosister Returnia
POTE,Exosister Martha (V.1 - Secret Rare)
GRCR,Exosister Kaspitell
GRCR,Exosister Elis
GRCR,Exosister Vadis
MAMA,Exchange of the Spirit
GRCR,Exosister Irene
AMDE,EXTINGUISH!
GRCR,Exosister Arment
GRCR,Exosister Carpedivem
GRCR,Exosister Gibrine
DIFO,Exosisters Magnifica (V.1 - Ultra Rare)
GRCR,Exosister Asophiel
GRCR,Exosister Mikailis (V.1 - Ultra Rare)
GRCR,Exosister Pax (V.1 - Ultra Rare)
TN19,"Exodia, the Legendary Defender"
MP15,Eye of the Void
SECE,Eye of the Void
SECE-JP,Eye of the Void
PHHY,Fairyant the Circular Sorcerer
MP21,Fallen of Albaz
SDAZ,Fallen of Albaz
POTE,Favorite Contact
TAMA,Farewelcome Labrynth
GRCR,Fateful Adventure (V.1 - Ultra Rare)
MGED,Familiar-Possessed - Lyna
OP19,Fallen of Albaz
GFP2,Fallen Sanctuary
ROTD,Fallen of Albaz
BROL,FA.I.ghting Spirit
LDS3,Favorite Hero
LART,Fake Hero
OP19,Fairy Tail - Snow
SDCH,Fairy Tail - Luna
MAGO,Fantastical Dragon Phantazmay
KICO,Face Card Fusion
LDS2,Fallen Angel of Roses
MP19,F.A. Dawn Dragster
MP22,Fabled Andwraith
DUOV,Ferocious Flame Swordsman
SDCB,Ferret Flames
BODE,Fengli the Soldrapom
SDSH,"Felis, Lightsworn Archer"
DUEA,Feast of the Wild LV5
LC05,Fenrir the Nordic Wolf
SDSB,Fencing Fire Ferret
BLLR,"Felis, Lightsworn Archer"
SDRL,Felgrand Dragon
DP1,Feather Wind
IGAS,"Feedran, the Winds of Mischief"
EEN,Feather Wind
SDWS,Featherizer
MP21,"Feedran, the Winds of Mischief"
IOC,Fenrir (V.1 - Common)
SD4,Fenrir
DP1,Feather Shot
YGLD,Feral Imp
DCR,Fear from the Dark (V.1 - Rare)
GLD5,Fear from the Dark
PHHY,Fierce Tiger Monghu
MGED,Fire Formation - Tenki
BLAR,Fire Flint Lady
TAMA,Fiend Griefing
BROL,Five Star Twilight
DANE,"Filo, Messenger Fur Hire"
GFP2,Fists of the Unrivaled Tenyi
EGO1,Fist of Fate
SDBT,Fire Hand
MIL1,Five-Headed Dragon
LED9,Fish Sonar
SDFC,Fiendish Chain
BLHR,Five-Headed Dragon
THSF,Fire Formation - Tenki
DUOV,Five-Headed Link Dragon
LDS3,Fire Ant Ascator
FIGA,Fire Formation - Tenki
MGED,Firewall Dragon (V.1 - Rare)
BACH,Fire Opal Head
MGED,Firewall Dragon (V.3 - Rare)
SDBT,Floodgate Trap Hole
SGX1,Floodgate Trap Hole (V.2 - Secret Rare)
MP22,Floowandereeze and the Magnificent Map
MP22,Floowandereeze & Empen
MP22,Floowandereeze & Stri
MP22,Floowandereeze & Toccan
BACH,Floowandereeze and the Advent of Adventure
BODE,Floowandereeze & Robina
MP22,Floowandereeze & Robina
BODE,Floowandereeze & Eglen
MP22,Floowandereeze & Eglen
BODE,Floowandereeze and the Scary Sea
MP22,Floowandereeze & Snowl
BODE,Floowandereeze and the Unexplored Winds
BODE,Floowandereeze & Snowl (V.1 - Secret Rare)
BODE,Floowandereeze and the Dreaming Town
MP22,Floowandereeze and the Unexplored Winds
MP22,Floowandereeze and the Dreaming Town
MP17,Floodgate Trap Hole
GFP2,Flint Cragger
PHHY,Focused Aquamirror
SDCB,Foolish Burial Goods
EGO1,Forbidden Lance
BROL,Fossil Dig
GFP2,Fossil Warrior Skull Knight
MP22,Forbidden Droplet
MGED,Fossil Dyna Pachycephalo
WGRT,Fog King
GFP2,Fossil Machine Skull Wagon
OP19,Forbidden Chalice
LEHD,Forbidden Lance
STOR,Forbidden Lance
YS17,Forbidden Lance
MGED,Fossil Dig
NKRT,Forbidden Lance
PGLD,Forbidden Lance
SDPD,Foolish Burial
MAMA,Foolish Return
SDSH,Foolish Burial
EGO1,Forbidden Chalice
BLCR,Frightfur Patchwork
DABL,Freki the Runick Fangs
MYFI,"Frodi, Generaider Boss of Swords"
LED9,Frostosaurus
ROTD,Frightfur Cruel Whale
DUPO,Frightfur Patchwork
ROTD,Frightfur Repair
STON,Frostosaurus (V.2 - Ultimate Rare)
FUEN,Frightfur Fusion
TOCH,Frightfur Sabre-Tooth
FUEN,Frightfur Wolf
FUEN,Frightfur Kraken
ROTD,Frightfur Jar
SDFC,Freezing Chains of the Ice Barrier
STON,Frostosaurus (V.1 - Rare)
FUEN,Frightfur Sheep
FUEN,Frightfur Tiger
CROS,Frightfur Factory
PGL3,Frost Blast of the Monarchs
BP02,Frostosaurus (V.1 - Mosaic Rare)
SDCS,Fusion Deployment
MP21,Fusion Deployment
BLCR,Fusion Destiny
SDCS,Future Fusion
LCKC,Full Force Virus
SDAZ,Fusion Gate
MP20,Fusion Destiny
SDAZ,Fusion Substitute
LED9,Fury of Kairyu-Shin
ETCO,Fusion Deployment
DANE,Fusion Destiny
SDAZ,Fusion Recycling Plant
RATE,Fusion Parasite
OP18,Fusion Destiny
LDS1,Fury of Kairyu-Shin
SDCS,Fusion Tag
LED9,Full Armored Black Ray Lancer
SR06,Full Force Virus
SGX1,Future Fusion
MP17,Full Force Virus
PHHY,Galactikuriboh
PHHY,Galaxy Summoner
PHHY,Galaxy Hundred
PHHY,Galaxy Photon Dragon
MAMA,Galaxy-Eyes Afterglow Dragon
SDBT,"Gadarla, the Mystery Dust Kaiju"
GFP2,Galaxy Soldier
POTE,"Garura, Wings of Resonant Life"
OP21,Galaxy Expedition
DUDE,"Gameciel, the Sea Turtle Kaiju"
LDS2,Galaxy Wizard
BROL,"Gadarla, the Mystery Dust Kaiju"
GRCR,Gagaku-P.U.N.K. Wa Gon
SGX2,Gate Guardian (V.2 - Secret Rare)
MP20,Gallant Granite
